laureate,laureateName,prize,prizeLabel,awardYear,birthCountry,birthCountryLabel,inst,instLabel,instCountry,instCountryLabel,startYear,endYear
http://www.wikidata.org/entity/Q72292,Fridtjof Nansen,http://www.wikidata.org/entity/Q35637,Nobel Peace Prize,1922,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q486156,University of Oslo,http://www.wikidata.org/entity/Q20,Norway,-1,-1
http://www.wikidata.org/entity/Q1461050,Simon Johnson,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2024,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q371212,Richard Thaler,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2017,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q205850,Franco Modigliani,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1985,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q287542,Robert C. Merton,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1997,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q295647,Myron Scholes,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1997,http://www.wikidata.org/entity/Q16,Canada,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q157268,Robert Solow,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1987,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q102454,Paul Samuelson,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1970,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q142740,MIT Sloan School of Management,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q556543,Gérard Mourou,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2018,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q149990,University of Rochester,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q509262,Paul M. Romer,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q149990,University of Rochester,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q273238,George Whipple,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1934,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q149990,University of Rochester,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q237821,Robert Fogel,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,1993,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q149990,University of Rochester,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q176351,Paul Flory,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1974,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q153265,University of Cincinnati,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q46120,William Alfred Fowler,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1983,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q202140,Robert H. Grubbs,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2005,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q4273363,Frances Arnold,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2018,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q391237,John Hopfield,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2024,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q15900993,Barry C. Barish,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2017,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q232305,Roger Sperry,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1981,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q243190,Yuan T. Lee,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1986,http://www.wikidata.org/entity/Q137816,Taiwan under Japanese rule,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q106624,Ahmed Zewail,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,1999,http://www.wikidata.org/entity/Q79,Egypt,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q295717,Vernon L. Smith,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2002,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q274123,Edward B. Lewis,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1995,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q238739,George Beadle,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1958,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q234949,David Baltimore,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1975,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q312977,Phillip Sharp,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1993,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q109553,Renato Dulbecco,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1975,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q76807,Max Delbrück,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1969,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q81218,John Gurdon,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2012,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q172840,Murray Gell-Mann,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1969,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q169366,Carl David Anderson,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1936,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q130975,Robert A. Millikan,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1923,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q107407,Hugh David Politzer,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2004,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q161562,California Institute of Technology,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q43179,Ellen Johnson Sirleaf,http://www.wikidata.org/entity/Q35637,Nobel Peace Prize,2011,http://www.wikidata.org/entity/Q1014,Liberia,http://www.wikidata.org/entity/Q161718,United Nations Development Programme,http://www.wikidata.org/entity/Q30,United States,1992,1997
http://www.wikidata.org/entity/Q80871,Gabriela Mistral,http://www.wikidata.org/entity/Q37922,Nobel Prize in Literature,1945,http://www.wikidata.org/entity/Q298,Chile,http://www.wikidata.org/entity/Q167733,Barnard College,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q215574,Mario Capecchi,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2007,http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q168515,University of Utah,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q323320,Kip S. Thorne,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,2017,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168515,University of Utah,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q193496,James Cronin,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1980,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168515,University of Utah,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q106751,Alan J. Heeger,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2000,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168515,University of Utah,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q35703,Gertrude B. Elion,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1988,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q1461050,Simon Johnson,http://www.wikidata.org/entity/Q47170,Prize in Economic Sciences in Memory of Alfred Nobel,2024,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q7151888,Paul L. Modrich,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2015,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q206455,Craig Mello,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,2006,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q310487,George H. Hitchings,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1988,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q301438,Eric F. Wieschaus,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1995,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q110957,Kurt Wüthrich,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2002,http://www.wikidata.org/entity/Q39,Switzerland,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q70532,Hans Georg Dehmelt,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1989,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q192708,Robert Coleman Richardson,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1996,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q80910,Robert Lefkowitz,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2012,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q80907,Brian Kobilka,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2012,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q102250,Peter Agre,http://www.wikidata.org/entity/Q44585,Nobel Prize in Chemistry,2003,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q60031,Martin Rodbell,http://www.wikidata.org/entity/Q80061,Nobel Prize in Physiology or Medicine,1994,http://www.wikidata.org/entity/Q30,United States,http://www.wikidata.org/entity/Q168751,Duke University,http://www.wikidata.org/entity/Q30,United States,-1,-1
http://www.wikidata.org/entity/Q937,Albert Einstein,http://www.wikidata.org/entity/Q38104,Nobel Prize in Physics,1921,http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q168756,"University of California, Berkeley",http://www.wikidata.org/entity/Q30,United States,-1,-1
